#TGICL_NAME	CONTIG_NAME
CL8242Contig1	HCGP-HT-CO_11112
CL8243Contig1	HCGP-HT-CO_11113
CL8244Contig1	HCGP-HT-CO_11114
CL8245Contig1	HCGP-HT-CO_11115
CL8246Contig1	HCGP-HT-CO_11116
CL8247Contig1	HCGP-HT-CO_11117
CL8248Contig1	HCGP-HT-CO_11118
CL824Contig1	HCGP-HT-CO_11119
CL8250Contig1	HCGP-HT-CO_11120
CL8251Contig1	HCGP-HT-CO_11121
CL8252Contig1	HCGP-HT-CO_11122
CL8253Contig1	HCGP-HT-CO_11123
CL8254Contig1	HCGP-HT-CO_11124
CL8255Contig1	HCGP-HT-CO_11125
CL8256Contig1	HCGP-HT-CO_11126
CL8257Contig1	HCGP-HT-CO_11127
CL8258Contig1	HCGP-HT-CO_11128
CL8259Contig1	HCGP-HT-CO_11129
CL825Contig1	HCGP-HT-CO_11130
CL8260Contig1	HCGP-HT-CO_11131
CL8261Contig1	HCGP-HT-CO_11132
CL8262Contig1	HCGP-HT-CO_11133
CL8263Contig1	HCGP-HT-CO_11134
CL8264Contig1	HCGP-HT-CO_11135
CL8268Contig1	HCGP-HT-CO_11136
CL8269Contig1	HCGP-HT-CO_11137
CL826Contig1	HCGP-HT-CO_11138
CL826Contig2	HCGP-HT-CO_11139
CL8270Contig1	HCGP-HT-CO_11140
CL8271Contig1	HCGP-HT-CO_11141
CL8273Contig1	HCGP-HT-CO_11142
CL8274Contig1	HCGP-HT-CO_11143
CL8275Contig1	HCGP-HT-CO_11144
CL8276Contig1	HCGP-HT-CO_11145
CL8277Contig1	HCGP-HT-CO_11146
CL8278Contig1	HCGP-HT-CO_11147
CL8279Contig1	HCGP-HT-CO_11148
CL827Contig1	HCGP-HT-CO_11149
CL827Contig2	HCGP-HT-CO_11150
CL8281Contig1	HCGP-HT-CO_11151
CL8282Contig1	HCGP-HT-CO_11152
CL8283Contig1	HCGP-HT-CO_11153
CL8284Contig1	HCGP-HT-CO_11154
CL8285Contig1	HCGP-HT-CO_11155
CL8286Contig1	HCGP-HT-CO_11156
CL8287Contig1	HCGP-HT-CO_11157
CL8288Contig1	HCGP-HT-CO_11158
CL8289Contig1	HCGP-HT-CO_11159
CL828Contig1	HCGP-HT-CO_11160
CL828Contig2	HCGP-HT-CO_11161
CL8291Contig1	HCGP-HT-CO_11162
CL8292Contig1	HCGP-HT-CO_11163
CL8293Contig1	HCGP-HT-CO_11164
CL8294Contig1	HCGP-HT-CO_11165
CL8295Contig1	HCGP-HT-CO_11166
CL8296Contig1	HCGP-HT-CO_11167
CL8297Contig1	HCGP-HT-CO_11168
CL8298Contig1	HCGP-HT-CO_11169
CL8299Contig1	HCGP-HT-CO_11170
CL829Contig1	HCGP-HT-CO_11171
CL8300Contig1	HCGP-HT-CO_11172
CL8301Contig1	HCGP-HT-CO_11173
CL8303Contig1	HCGP-HT-CO_11174
CL8304Contig1	HCGP-HT-CO_11175
CL8306Contig1	HCGP-HT-CO_11176
CL8307Contig1	HCGP-HT-CO_11177
CL8308Contig1	HCGP-HT-CO_11178
CL8309Contig1	HCGP-HT-CO_11179
CL830Contig1	HCGP-HT-CO_11180
CL8310Contig1	HCGP-HT-CO_11181
CL8311Contig1	HCGP-HT-CO_11182
CL8312Contig1	HCGP-HT-CO_11183
CL8313Contig1	HCGP-HT-CO_11184
CL8315Contig1	HCGP-HT-CO_11185
CL8316Contig1	HCGP-HT-CO_11186
CL8318Contig1	HCGP-HT-CO_11187
CL8319Contig1	HCGP-HT-CO_11188
CL831Contig1	HCGP-HT-CO_11189
CL8320Contig1	HCGP-HT-CO_11190
CL8321Contig1	HCGP-HT-CO_11191
CL8322Contig1	HCGP-HT-CO_11192
CL8323Contig1	HCGP-HT-CO_11193
CL8324Contig1	HCGP-HT-CO_11194
CL8325Contig1	HCGP-HT-CO_11195
CL8327Contig1	HCGP-HT-CO_11196
CL8328Contig1	HCGP-HT-CO_11197
CL8329Contig1	HCGP-HT-CO_11198
CL832Contig1	HCGP-HT-CO_11199
CL8330Contig1	HCGP-HT-CO_11200
CL8332Contig1	HCGP-HT-CO_11201
CL8333Contig1	HCGP-HT-CO_11202
CL8334Contig1	HCGP-HT-CO_11203
CL8339Contig1	HCGP-HT-CO_11204
CL833Contig1	HCGP-HT-CO_11205
CL8340Contig1	HCGP-HT-CO_11206
CL8342Contig1	HCGP-HT-CO_11207
CL8343Contig1	HCGP-HT-CO_11208
CL8344Contig1	HCGP-HT-CO_11209
CL8345Contig1	HCGP-HT-CO_11210
CL8347Contig1	HCGP-HT-CO_11211
CL8348Contig1	HCGP-HT-CO_11212
CL834Contig1	HCGP-HT-CO_11213
CL834Contig2	HCGP-HT-CO_11214
CL834Contig3	HCGP-HT-CO_11215
CL8350Contig1	HCGP-HT-CO_11216
CL8351Contig1	HCGP-HT-CO_11217
CL8353Contig1	HCGP-HT-CO_11218
CL8354Contig1	HCGP-HT-CO_11219
CL8355Contig1	HCGP-HT-CO_11220
CL8356Contig1	HCGP-HT-CO_11221
CL8357Contig1	HCGP-HT-CO_11222
CL8358Contig1	HCGP-HT-CO_11223
CL8359Contig1	HCGP-HT-CO_11224
CL835Contig1	HCGP-HT-CO_11225
CL8360Contig1	HCGP-HT-CO_11226
CL8361Contig1	HCGP-HT-CO_11227
CL8363Contig1	HCGP-HT-CO_11228
CL8364Contig1	HCGP-HT-CO_11229
CL8365Contig1	HCGP-HT-CO_11230
CL8366Contig1	HCGP-HT-CO_11231
CL8367Contig1	HCGP-HT-CO_11232
CL8368Contig1	HCGP-HT-CO_11233
CL8369Contig1	HCGP-HT-CO_11234
CL836Contig1	HCGP-HT-CO_11235
CL836Contig2	HCGP-HT-CO_11236
CL8370Contig1	HCGP-HT-CO_11237
CL8371Contig1	HCGP-HT-CO_11238
CL8372Contig1	HCGP-HT-CO_11239
CL8373Contig1	HCGP-HT-CO_11240
CL8374Contig1	HCGP-HT-CO_11241
CL8375Contig1	HCGP-HT-CO_11242
CL8376Contig1	HCGP-HT-CO_11243
CL8377Contig1	HCGP-HT-CO_11244
CL8378Contig1	HCGP-HT-CO_11245
CL837Contig1	HCGP-HT-CO_11246
CL8380Contig1	HCGP-HT-CO_11247
CL8382Contig1	HCGP-HT-CO_11248
CL8383Contig1	HCGP-HT-CO_11249
CL8384Contig1	HCGP-HT-CO_11250
CL8385Contig1	HCGP-HT-CO_11251
CL8386Contig1	HCGP-HT-CO_11252
CL8387Contig1	HCGP-HT-CO_11253
CL8388Contig1	HCGP-HT-CO_11254
CL8389Contig1	HCGP-HT-CO_11255
CL838Contig1	HCGP-HT-CO_11256
CL838Contig2	HCGP-HT-CO_11257
CL8390Contig1	HCGP-HT-CO_11258
CL8391Contig1	HCGP-HT-CO_11259
CL8392Contig1	HCGP-HT-CO_11260
CL8393Contig1	HCGP-HT-CO_11261
CL8394Contig1	HCGP-HT-CO_11262
CL8395Contig1	HCGP-HT-CO_11263
CL8396Contig1	HCGP-HT-CO_11264
CL8397Contig1	HCGP-HT-CO_11265
CL8398Contig1	HCGP-HT-CO_11266
CL8399Contig1	HCGP-HT-CO_11267
CL839Contig1	HCGP-HT-CO_11268
CL839Contig2	HCGP-HT-CO_11269
CL83Contig1	HCGP-HT-CO_11270
CL83Contig2	HCGP-HT-CO_11271
CL8400Contig1	HCGP-HT-CO_11272
CL8401Contig1	HCGP-HT-CO_11273
CL8402Contig1	HCGP-HT-CO_11274
CL8403Contig1	HCGP-HT-CO_11275
CL8405Contig1	HCGP-HT-CO_11276
CL8406Contig1	HCGP-HT-CO_11277
CL8408Contig1	HCGP-HT-CO_11278
CL8409Contig1	HCGP-HT-CO_11279
CL840Contig1	HCGP-HT-CO_11280
CL8410Contig1	HCGP-HT-CO_11281
CL8411Contig1	HCGP-HT-CO_11282
CL8412Contig1	HCGP-HT-CO_11283
CL8413Contig1	HCGP-HT-CO_11284
CL8414Contig1	HCGP-HT-CO_11285
CL8415Contig1	HCGP-HT-CO_11286
CL8416Contig1	HCGP-HT-CO_11287
CL8417Contig1	HCGP-HT-CO_11288
CL8418Contig1	HCGP-HT-CO_11289
CL8419Contig1	HCGP-HT-CO_11290
CL841Contig1	HCGP-HT-CO_11291
CL8420Contig1	HCGP-HT-CO_11292
CL8421Contig1	HCGP-HT-CO_11293
CL8422Contig1	HCGP-HT-CO_11294
CL8423Contig1	HCGP-HT-CO_11295
CL8424Contig1	HCGP-HT-CO_11296
CL8425Contig1	HCGP-HT-CO_11297
CL8426Contig1	HCGP-HT-CO_11298
CL8427Contig1	HCGP-HT-CO_11299
CL8429Contig1	HCGP-HT-CO_11300
CL842Contig1	HCGP-HT-CO_11301
CL842Contig2	HCGP-HT-CO_11302
CL8430Contig1	HCGP-HT-CO_11303
CL8431Contig1	HCGP-HT-CO_11304
CL8432Contig1	HCGP-HT-CO_11305
CL8433Contig1	HCGP-HT-CO_11306
CL8434Contig1	HCGP-HT-CO_11307
CL8435Contig1	HCGP-HT-CO_11308
CL8436Contig1	HCGP-HT-CO_11309
CL8437Contig1	HCGP-HT-CO_11310
CL8438Contig1	HCGP-HT-CO_11311
CL8439Contig1	HCGP-HT-CO_11312
CL843Contig1	HCGP-HT-CO_11313
CL8440Contig1	HCGP-HT-CO_11314
CL8441Contig1	HCGP-HT-CO_11315
CL8442Contig1	HCGP-HT-CO_11316
CL8443Contig1	HCGP-HT-CO_11317
CL8444Contig1	HCGP-HT-CO_11318
CL8445Contig1	HCGP-HT-CO_11319
CL8446Contig1	HCGP-HT-CO_11320
CL8447Contig1	HCGP-HT-CO_11321
CL8448Contig1	HCGP-HT-CO_11322
CL8449Contig1	HCGP-HT-CO_11323
CL844Contig1	HCGP-HT-CO_11324
CL844Contig2	HCGP-HT-CO_11325
CL8450Contig1	HCGP-HT-CO_11326
CL8451Contig1	HCGP-HT-CO_11327
CL8452Contig1	HCGP-HT-CO_11328
CL8453Contig1	HCGP-HT-CO_11329
CL8454Contig1	HCGP-HT-CO_11330
CL8455Contig1	HCGP-HT-CO_11331
CL8456Contig1	HCGP-HT-CO_11332
CL8457Contig1	HCGP-HT-CO_11333
CL8458Contig1	HCGP-HT-CO_11334
CL8459Contig1	HCGP-HT-CO_11335
CL845Contig1	HCGP-HT-CO_11336
CL845Contig2	HCGP-HT-CO_11337
CL8460Contig1	HCGP-HT-CO_11338
CL8461Contig1	HCGP-HT-CO_11339
CL8462Contig1	HCGP-HT-CO_11340
CL8463Contig1	HCGP-HT-CO_11341
CL8464Contig1	HCGP-HT-CO_11342
CL8465Contig1	HCGP-HT-CO_11343
CL8466Contig1	HCGP-HT-CO_11344
CL8467Contig1	HCGP-HT-CO_11345
CL8468Contig1	HCGP-HT-CO_11346
CL8469Contig1	HCGP-HT-CO_11347
CL846Contig1	HCGP-HT-CO_11348
CL8470Contig1	HCGP-HT-CO_11349
CL8471Contig1	HCGP-HT-CO_11350
CL8472Contig1	HCGP-HT-CO_11351
CL8473Contig1	HCGP-HT-CO_11352
CL8474Contig1	HCGP-HT-CO_11353
CL8475Contig1	HCGP-HT-CO_11354
CL8476Contig1	HCGP-HT-CO_11355
CL8477Contig1	HCGP-HT-CO_11356
CL8478Contig1	HCGP-HT-CO_11357
CL847Contig1	HCGP-HT-CO_11358
CL8480Contig1	HCGP-HT-CO_11359
CL8481Contig1	HCGP-HT-CO_11360
CL8482Contig1	HCGP-HT-CO_11361
CL8483Contig1	HCGP-HT-CO_11362
CL8484Contig1	HCGP-HT-CO_11363
CL8485Contig1	HCGP-HT-CO_11364
CL8486Contig1	HCGP-HT-CO_11365
CL8487Contig1	HCGP-HT-CO_11366
CL8488Contig1	HCGP-HT-CO_11367
CL8489Contig1	HCGP-HT-CO_11368
CL848Contig1	HCGP-HT-CO_11369
CL8490Contig1	HCGP-HT-CO_11370
CL8492Contig1	HCGP-HT-CO_11371
CL8493Contig1	HCGP-HT-CO_11372
CL8495Contig1	HCGP-HT-CO_11373
CL8496Contig1	HCGP-HT-CO_11374
CL8497Contig1	HCGP-HT-CO_11375
CL8498Contig1	HCGP-HT-CO_11376
CL8499Contig1	HCGP-HT-CO_11377
CL849Contig1	HCGP-HT-CO_11378
CL84Contig1	HCGP-HT-CO_11379
CL84Contig2	HCGP-HT-CO_11380
CL8500Contig1	HCGP-HT-CO_11381
CL8501Contig1	HCGP-HT-CO_11382
CL8502Contig1	HCGP-HT-CO_11383
CL8503Contig1	HCGP-HT-CO_11384
CL8504Contig1	HCGP-HT-CO_11385
CL8506Contig1	HCGP-HT-CO_11386
CL8507Contig1	HCGP-HT-CO_11387
CL8508Contig1	HCGP-HT-CO_11388
CL8509Contig1	HCGP-HT-CO_11389
CL850Contig1	HCGP-HT-CO_11390
CL8510Contig1	HCGP-HT-CO_11391
CL8511Contig1	HCGP-HT-CO_11392
CL8512Contig1	HCGP-HT-CO_11393
CL8513Contig1	HCGP-HT-CO_11394
CL8514Contig1	HCGP-HT-CO_11395
CL8515Contig1	HCGP-HT-CO_11396
CL8516Contig1	HCGP-HT-CO_11397
CL8517Contig1	HCGP-HT-CO_11398
CL8518Contig1	HCGP-HT-CO_11399
CL8519Contig1	HCGP-HT-CO_11400
CL8520Contig1	HCGP-HT-CO_11401
CL8521Contig1	HCGP-HT-CO_11402
CL8522Contig1	HCGP-HT-CO_11403
CL8523Contig1	HCGP-HT-CO_11404
CL8524Contig1	HCGP-HT-CO_11405
CL8525Contig1	HCGP-HT-CO_11406
CL8526Contig1	HCGP-HT-CO_11407
CL8527Contig1	HCGP-HT-CO_11408
CL8528Contig1	HCGP-HT-CO_11409
CL8529Contig1	HCGP-HT-CO_11410
CL852Contig1	HCGP-HT-CO_11411
CL852Contig2	HCGP-HT-CO_11412
CL8530Contig1	HCGP-HT-CO_11413
CL8531Contig1	HCGP-HT-CO_11414
CL8532Contig1	HCGP-HT-CO_11415
CL8533Contig1	HCGP-HT-CO_11416
CL8534Contig1	HCGP-HT-CO_11417
CL8535Contig1	HCGP-HT-CO_11418
CL8536Contig1	HCGP-HT-CO_11419
CL8537Contig1	HCGP-HT-CO_11420
CL8538Contig1	HCGP-HT-CO_11421
CL8539Contig1	HCGP-HT-CO_11422
CL853Contig1	HCGP-HT-CO_11423
CL8540Contig1	HCGP-HT-CO_11424
CL8541Contig1	HCGP-HT-CO_11425
CL8542Contig1	HCGP-HT-CO_11426
CL8543Contig1	HCGP-HT-CO_11427
CL8544Contig1	HCGP-HT-CO_11428
CL8545Contig1	HCGP-HT-CO_11429
CL8546Contig1	HCGP-HT-CO_11430
CL8547Contig1	HCGP-HT-CO_11431
CL8548Contig1	HCGP-HT-CO_11432
CL8549Contig1	HCGP-HT-CO_11433
CL854Contig1	HCGP-HT-CO_11434
CL8550Contig1	HCGP-HT-CO_11435
CL8551Contig1	HCGP-HT-CO_11436
CL8552Contig1	HCGP-HT-CO_11437
CL8553Contig1	HCGP-HT-CO_11438
CL8554Contig1	HCGP-HT-CO_11439
CL8555Contig1	HCGP-HT-CO_11440
CL8556Contig1	HCGP-HT-CO_11441
CL8557Contig1	HCGP-HT-CO_11442
CL8558Contig1	HCGP-HT-CO_11443
CL8559Contig1	HCGP-HT-CO_11444
CL855Contig1	HCGP-HT-CO_11445
CL8560Contig1	HCGP-HT-CO_11446
CL8561Contig1	HCGP-HT-CO_11447
CL8563Contig1	HCGP-HT-CO_11448
CL8564Contig1	HCGP-HT-CO_11449
CL8565Contig1	HCGP-HT-CO_11450
CL8566Contig1	HCGP-HT-CO_11451
CL8567Contig1	HCGP-HT-CO_11452
CL8568Contig1	HCGP-HT-CO_11453
CL8569Contig1	HCGP-HT-CO_11454
CL856Contig1	HCGP-HT-CO_11455
CL856Contig2	HCGP-HT-CO_11456
CL8570Contig1	HCGP-HT-CO_11457
CL8571Contig1	HCGP-HT-CO_11458
CL8572Contig1	HCGP-HT-CO_11459
CL8573Contig1	HCGP-HT-CO_11460
CL8574Contig1	HCGP-HT-CO_11461
CL8575Contig1	HCGP-HT-CO_11462
CL8576Contig1	HCGP-HT-CO_11463
CL8577Contig1	HCGP-HT-CO_11464
CL8578Contig1	HCGP-HT-CO_11465
CL8579Contig1	HCGP-HT-CO_11466
CL857Contig1	HCGP-HT-CO_11467
CL8580Contig1	HCGP-HT-CO_11468
CL8581Contig1	HCGP-HT-CO_11469
CL8582Contig1	HCGP-HT-CO_11470
CL8586Contig1	HCGP-HT-CO_11471
CL8587Contig1	HCGP-HT-CO_11472
CL8588Contig1	HCGP-HT-CO_11473
CL8589Contig1	HCGP-HT-CO_11474
CL8591Contig1	HCGP-HT-CO_11475
CL8592Contig1	HCGP-HT-CO_11476
CL8593Contig1	HCGP-HT-CO_11477
CL8594Contig1	HCGP-HT-CO_11478
CL8595Contig1	HCGP-HT-CO_11479
CL8596Contig1	HCGP-HT-CO_11480
CL8598Contig1	HCGP-HT-CO_11481
CL8599Contig1	HCGP-HT-CO_11482
CL859Contig1	HCGP-HT-CO_11483
CL85Contig1	HCGP-HT-CO_11484
CL85Contig2	HCGP-HT-CO_11485
CL85Contig3	HCGP-HT-CO_11486
CL8600Contig1	HCGP-HT-CO_11487
CL8601Contig1	HCGP-HT-CO_11488
CL8602Contig1	HCGP-HT-CO_11489
CL8603Contig1	HCGP-HT-CO_11490
CL8604Contig1	HCGP-HT-CO_11491
CL8605Contig1	HCGP-HT-CO_11492
CL8606Contig1	HCGP-HT-CO_11493
CL8607Contig1	HCGP-HT-CO_11494
CL8608Contig1	HCGP-HT-CO_11495
CL8609Contig1	HCGP-HT-CO_11496
CL860Contig1	HCGP-HT-CO_11497
CL8610Contig1	HCGP-HT-CO_11498
CL8611Contig1	HCGP-HT-CO_11499
CL8612Contig1	HCGP-HT-CO_11500
CL8613Contig1	HCGP-HT-CO_11501
CL8614Contig1	HCGP-HT-CO_11502
CL8615Contig1	HCGP-HT-CO_11503
CL8616Contig1	HCGP-HT-CO_11504
CL8617Contig1	HCGP-HT-CO_11505
CL8618Contig1	HCGP-HT-CO_11506
CL8619Contig1	HCGP-HT-CO_11507
CL861Contig1	HCGP-HT-CO_11508
CL861Contig2	HCGP-HT-CO_11509
CL8620Contig1	HCGP-HT-CO_11510
CL8621Contig1	HCGP-HT-CO_11511
CL8622Contig1	HCGP-HT-CO_11512
CL8623Contig1	HCGP-HT-CO_11513
CL8625Contig1	HCGP-HT-CO_11514
CL8626Contig1	HCGP-HT-CO_11515
CL8627Contig1	HCGP-HT-CO_11516
CL8628Contig1	HCGP-HT-CO_11517
CL8629Contig1	HCGP-HT-CO_11518
CL862Contig1	HCGP-HT-CO_11519
CL8630Contig1	HCGP-HT-CO_11520
CL8631Contig1	HCGP-HT-CO_11521
CL8632Contig1	HCGP-HT-CO_11522
CL8633Contig1	HCGP-HT-CO_11523
CL8634Contig1	HCGP-HT-CO_11524
CL8635Contig1	HCGP-HT-CO_11525
CL8636Contig1	HCGP-HT-CO_11526
CL8637Contig1	HCGP-HT-CO_11527
CL8638Contig1	HCGP-HT-CO_11528
CL863Contig1	HCGP-HT-CO_11529
CL8640Contig1	HCGP-HT-CO_11530
CL8642Contig1	HCGP-HT-CO_11531
CL8643Contig1	HCGP-HT-CO_11532
CL8644Contig1	HCGP-HT-CO_11533
CL8645Contig1	HCGP-HT-CO_11534
CL8646Contig1	HCGP-HT-CO_11535
CL8647Contig1	HCGP-HT-CO_11536
CL8648Contig1	HCGP-HT-CO_11537
CL8649Contig1	HCGP-HT-CO_11538
CL864Contig1	HCGP-HT-CO_11539
CL8650Contig1	HCGP-HT-CO_11540
CL8651Contig1	HCGP-HT-CO_11541
CL8652Contig1	HCGP-HT-CO_11542
CL8653Contig1	HCGP-HT-CO_11543
CL8654Contig1	HCGP-HT-CO_11544
CL8655Contig1	HCGP-HT-CO_11545
CL8656Contig1	HCGP-HT-CO_11546
CL8657Contig1	HCGP-HT-CO_11547
CL8658Contig1	HCGP-HT-CO_11548
CL8659Contig1	HCGP-HT-CO_11549
CL865Contig1	HCGP-HT-CO_11550
CL8660Contig1	HCGP-HT-CO_11551
CL8661Contig1	HCGP-HT-CO_11552
CL8662Contig1	HCGP-HT-CO_11553
CL8663Contig1	HCGP-HT-CO_11554
CL8664Contig1	HCGP-HT-CO_11555
CL8665Contig1	HCGP-HT-CO_11556
CL8666Contig1	HCGP-HT-CO_11557
CL8667Contig1	HCGP-HT-CO_11558
CL8668Contig1	HCGP-HT-CO_11559
CL8669Contig1	HCGP-HT-CO_11560
CL866Contig1	HCGP-HT-CO_11561
CL8670Contig1	HCGP-HT-CO_11562
CL8671Contig1	HCGP-HT-CO_11563
CL8672Contig1	HCGP-HT-CO_11564
CL8673Contig1	HCGP-HT-CO_11565
CL8674Contig1	HCGP-HT-CO_11566
CL8675Contig1	HCGP-HT-CO_11567
CL8676Contig1	HCGP-HT-CO_11568
CL8677Contig1	HCGP-HT-CO_11569
CL8678Contig1	HCGP-HT-CO_11570
CL8679Contig1	HCGP-HT-CO_11571
CL867Contig1	HCGP-HT-CO_11572
CL8680Contig1	HCGP-HT-CO_11573
CL8681Contig1	HCGP-HT-CO_11574
CL8682Contig1	HCGP-HT-CO_11575
CL8683Contig1	HCGP-HT-CO_11576
CL8685Contig1	HCGP-HT-CO_11577
CL8686Contig1	HCGP-HT-CO_11578
CL8687Contig1	HCGP-HT-CO_11579
CL8688Contig1	HCGP-HT-CO_11580
CL8689Contig1	HCGP-HT-CO_11581
CL868Contig1	HCGP-HT-CO_11582
CL8690Contig1	HCGP-HT-CO_11583
CL8691Contig1	HCGP-HT-CO_11584
CL8692Contig1	HCGP-HT-CO_11585
CL8693Contig1	HCGP-HT-CO_11586
CL8694Contig1	HCGP-HT-CO_11587
CL8695Contig1	HCGP-HT-CO_11588
CL8696Contig1	HCGP-HT-CO_11589
CL8697Contig1	HCGP-HT-CO_11590
CL8698Contig1	HCGP-HT-CO_11591
CL8699Contig1	HCGP-HT-CO_11592
CL869Contig1	HCGP-HT-CO_11593
CL86Contig1	HCGP-HT-CO_11594
CL86Contig2	HCGP-HT-CO_11595
CL86Contig3	HCGP-HT-CO_11596
CL8700Contig1	HCGP-HT-CO_11597
CL8701Contig1	HCGP-HT-CO_11598
CL8702Contig1	HCGP-HT-CO_11599
CL8703Contig1	HCGP-HT-CO_11600
CL8704Contig1	HCGP-HT-CO_11601
CL8705Contig1	HCGP-HT-CO_11602
CL8706Contig1	HCGP-HT-CO_11603
CL8707Contig1	HCGP-HT-CO_11604
CL8708Contig1	HCGP-HT-CO_11605
CL8709Contig1	HCGP-HT-CO_11606
CL870Contig1	HCGP-HT-CO_11607
CL8710Contig1	HCGP-HT-CO_11608
CL8711Contig1	HCGP-HT-CO_11609
CL8712Contig1	HCGP-HT-CO_11610
CL8713Contig1	HCGP-HT-CO_11611
CL8715Contig1	HCGP-HT-CO_11612
CL8716Contig1	HCGP-HT-CO_11613
CL8717Contig1	HCGP-HT-CO_11614
CL8718Contig1	HCGP-HT-CO_11615
CL8719Contig1	HCGP-HT-CO_11616
CL8720Contig1	HCGP-HT-CO_11617
CL8721Contig1	HCGP-HT-CO_11618
CL8722Contig1	HCGP-HT-CO_11619
CL8723Contig1	HCGP-HT-CO_11620
CL8724Contig1	HCGP-HT-CO_11621
CL8725Contig1	HCGP-HT-CO_11622
CL8726Contig1	HCGP-HT-CO_11623
CL8727Contig1	HCGP-HT-CO_11624
CL8728Contig1	HCGP-HT-CO_11625
CL8729Contig1	HCGP-HT-CO_11626
CL872Contig1	HCGP-HT-CO_11627
CL8730Contig1	HCGP-HT-CO_11628
CL8731Contig1	HCGP-HT-CO_11629
CL8732Contig1	HCGP-HT-CO_11630
CL8733Contig1	HCGP-HT-CO_11631
CL8734Contig1	HCGP-HT-CO_11632
CL8735Contig1	HCGP-HT-CO_11633
CL8736Contig1	HCGP-HT-CO_11634
CL8737Contig1	HCGP-HT-CO_11635
CL8738Contig1	HCGP-HT-CO_11636
CL8739Contig1	HCGP-HT-CO_11637
CL873Contig1	HCGP-HT-CO_11638
CL873Contig2	HCGP-HT-CO_11639
CL8740Contig1	HCGP-HT-CO_11640
CL8741Contig1	HCGP-HT-CO_11641
CL8742Contig1	HCGP-HT-CO_11642
CL8743Contig1	HCGP-HT-CO_11643
CL8744Contig1	HCGP-HT-CO_11644
CL8745Contig1	HCGP-HT-CO_11645
CL8746Contig1	HCGP-HT-CO_11646
CL8747Contig1	HCGP-HT-CO_11647
CL8748Contig1	HCGP-HT-CO_11648
CL8749Contig1	HCGP-HT-CO_11649
CL874Contig1	HCGP-HT-CO_11650
CL8750Contig1	HCGP-HT-CO_11651
CL8751Contig1	HCGP-HT-CO_11652
CL8752Contig1	HCGP-HT-CO_11653
CL8753Contig1	HCGP-HT-CO_11654
CL8754Contig1	HCGP-HT-CO_11655
CL8755Contig1	HCGP-HT-CO_11656
CL8756Contig1	HCGP-HT-CO_11657
CL8757Contig1	HCGP-HT-CO_11658
CL8758Contig1	HCGP-HT-CO_11659
CL8759Contig1	HCGP-HT-CO_11660
CL875Contig1	HCGP-HT-CO_11661
CL8760Contig1	HCGP-HT-CO_11662
CL8761Contig1	HCGP-HT-CO_11663
CL8762Contig1	HCGP-HT-CO_11664
CL8763Contig1	HCGP-HT-CO_11665
CL8765Contig1	HCGP-HT-CO_11666
CL8766Contig1	HCGP-HT-CO_11667
CL8767Contig1	HCGP-HT-CO_11668
CL8768Contig1	HCGP-HT-CO_11669
CL8769Contig1	HCGP-HT-CO_11670
CL876Contig1	HCGP-HT-CO_11671
CL8770Contig1	HCGP-HT-CO_11672
CL8771Contig1	HCGP-HT-CO_11673
CL8773Contig1	HCGP-HT-CO_11674
CL8775Contig1	HCGP-HT-CO_11675
CL8776Contig1	HCGP-HT-CO_11676
CL8777Contig1	HCGP-HT-CO_11677
CL8778Contig1	HCGP-HT-CO_11678
CL8779Contig1	HCGP-HT-CO_11679
CL877Contig1	HCGP-HT-CO_11680
CL8780Contig1	HCGP-HT-CO_11681
CL8781Contig1	HCGP-HT-CO_11682
CL8782Contig1	HCGP-HT-CO_11683
CL8783Contig1	HCGP-HT-CO_11684
CL8785Contig1	HCGP-HT-CO_11685
CL8786Contig1	HCGP-HT-CO_11686
CL8787Contig1	HCGP-HT-CO_11687
CL8788Contig1	HCGP-HT-CO_11688
CL8789Contig1	HCGP-HT-CO_11689
CL878Contig1	HCGP-HT-CO_11690
CL878Contig2	HCGP-HT-CO_11691
CL8790Contig1	HCGP-HT-CO_11692
CL8791Contig1	HCGP-HT-CO_11693
CL8792Contig1	HCGP-HT-CO_11694
CL8793Contig1	HCGP-HT-CO_11695
CL8794Contig1	HCGP-HT-CO_11696
CL8795Contig1	HCGP-HT-CO_11697
CL8796Contig1	HCGP-HT-CO_11698
CL8797Contig1	HCGP-HT-CO_11699
CL8798Contig1	HCGP-HT-CO_11700
CL8799Contig1	HCGP-HT-CO_11701
CL879Contig1	HCGP-HT-CO_11702
CL87Contig1	HCGP-HT-CO_11703
CL8800Contig1	HCGP-HT-CO_11704
CL8801Contig1	HCGP-HT-CO_11705
CL8802Contig1	HCGP-HT-CO_11706
CL8803Contig1	HCGP-HT-CO_11707
CL8804Contig1	HCGP-HT-CO_11708
CL8805Contig1	HCGP-HT-CO_11709
CL8806Contig1	HCGP-HT-CO_11710
CL8807Contig1	HCGP-HT-CO_11711
CL8808Contig1	HCGP-HT-CO_11712
CL8809Contig1	HCGP-HT-CO_11713
CL880Contig1	HCGP-HT-CO_11714
CL8810Contig1	HCGP-HT-CO_11715
CL8811Contig1	HCGP-HT-CO_11716
CL8812Contig1	HCGP-HT-CO_11717
CL8813Contig1	HCGP-HT-CO_11718
CL8814Contig1	HCGP-HT-CO_11719
CL8815Contig1	HCGP-HT-CO_11720
CL8816Contig1	HCGP-HT-CO_11721
CL8817Contig1	HCGP-HT-CO_11722
